iid	series	is_control	sra_path	tf
GSM941544	GSE38403	False	SRR503397	H3K79me2
GSM941545	GSE38403	False	SRR503398	H3K79me2
GSM941546	GSE38403	False	SRR503399	H3K79me2
GSM941547	GSE38403	False	SRR503400	H3K79me2
GSM941548	GSE38403	False	SRR503401	H3K79me2
GSM1008530	GSE41100	False	SRR575707	p65
GSM1008531	GSE41100	False	SRR575708	p65
GSM1008532	GSE41100	False	SRR575709	p65
GSM1008533	GSE41100	False	SRR575710	p65
GSM869306	GSE35486	False	SRR403971,SRR403972	ER
GSM869307	GSE35486	False	SRR403973,SRR403974	ER
GSM869308	GSE35486	False	SRR403975	ER
GSM869309	GSE35486	False	SRR403976	ER
GSM869310	GSE35486	False	SRR403977	ER
GSM869312	GSE35486	False	SRR403978	ER
GSM869313	GSE35486	False	SRR403979	ER
GSM869314	GSE35486	False	SRR403980	ER
GSM1037516	GSE35486	False	SRR617218	ER
GSM1037517	GSE35486	False	SRR617219	ER
GSM1037518	GSE35486	False	SRR617220	ER
GSM1037519	GSE35486	False	SRR617221	ER
GSM1037520	GSE35486	False	SRR617222	ER
GSM1037521	GSE35486	False	SRR617223	ER
GSM1037522	GSE35486	False	SRR617224	ER
GSM1037523	GSE35486	False	SRR617225	ER
GSM1037524	GSE35486	False	SRR617226	ER
GSM1037525	GSE35486	False	SRR617227	ER
GSM1037526	GSE35486	False	SRR617228	ER
GSM1021001	GSE41652	False	SRR594893	Anti-Histone
GSM1021002	GSE41652	False	SRR594894	Anti-Histone
GSM1036401	GSE42262	False	SRR616721	Brd4
GSM1036402	GSE42262	False	SRR616722	Brd4
GSM1036403	GSE42262	False	SRR616723	Brd4
GSM1036404	GSE42262	False	SRR616724	Brd4
GSM1036405	GSE42262	False	SRR616725	Brd4
GSM1036406	GSE42262	False	SRR616726	Brd4
GSM1036407	GSE42262	False	SRR616727	Brd4
GSM1036408	GSE42262	False	SRR616728	Brd4
GSM1036409	GSE42262	False	SRR616729	Brd4
GSM1036410	GSE42262	False	SRR616730	Brd4
GSM1036411	GSE42262	False	SRR616731	Brd4
GSM1036412	GSE42262	False	SRR616732	Brd4
GSM956127	GSE39096	False	SRR518499	YY1
GSM936206	GSE38170	False	SRR500261	FOXM1
GSM936207	GSE38170	False	SRR500262	FOXM1
GSM936208	GSE38170	False	SRR500263	FOXM1
GSM1023610	GSE41757	False	SRR605483	mouse
GSM1023611	GSE41757	False	SRR605484	mouse
GSM1023612	GSE41757	False	SRR605485	mouse
GSM1023613	GSE41757	False	SRR605486	mouse
GSM1023614	GSE41757	False	SRR605487	mouse
GSM1023615	GSE41757	False	SRR605488	mouse
GSM1023616	GSE41757	False	SRR605489	mouse
GSM1023617	GSE41757	False	SRR605490	mouse
GSM1023618	GSE41757	False	SRR605491	mouse
GSM1023619	GSE41757	False	SRR605492	mouse
GSM1023620	GSE41757	False	SRR605493	mouse
GSM1023621	GSE41757	False	SRR605494	mouse
GSM1023622	GSE41757	False	SRR605495	mouse
GSM1023623	GSE41757	False	SRR605496	mouse
GSM1023624	GSE41757	False	SRR605497	mouse
GSM1023625	GSE41757	False	SRR605498	mouse
GSM1023626	GSE41757	False	SRR605499	mouse
GSM1023627	GSE41757	False	SRR605500	mouse
GSM1024799	GSE41820	False	SRR608880,SRR608881	AHR
GSM1024800	GSE41820	False	SRR608883,SRR608882	AHR
GSM1024801	GSE41820	False	SRR608884,SRR608885	AHR
GSM1024802	GSE41820	False	SRR608886,SRR608887	AHR
GSM1006651	GSE41000	True	SRR574722	control
GSM1006652	GSE41000	False	SRR574723	control
GSM1006653	GSE41000	False	SRR574724	control
GSM1006654	GSE41000	True	SRR574725	control
GSM1006655	GSE41000	False	SRR574726	control
GSM1006656	GSE41000	True	SRR574727	control
GSM1006657	GSE41000	False	SRR574728	control
GSM1006658	GSE41000	False	SRR574729	control
GSM1006149	GSE40970	False	SRR575181	anti-H3K27me3
GSM1006150	GSE40970	False	SRR575182	anti-H3K27me3
GSM1006151	GSE40970	False	SRR575183	anti-H3K27me3
GSM1006152	GSE40970	False	SRR575184	anti-H3K27me3
GSM1006153	GSE40970	False	SRR575185	anti-H3K27me3
GSM1006154	GSE40970	False	SRR575186	anti-H3K27me3
GSM1018043	GSE41479	False	SRR585616	H3K27me3
GSM1018044	GSE41479	False	SRR585617	H3K27me3
GSM1018045	GSE41479	False	SRR585619,SRR585618	H3K27me3
GSM1018046	GSE41479	False	SRR585620,SRR585621	H3K27me3
GSM1018047	GSE41479	False	SRR585622	H3K27me3
GSM1018048	GSE41479	False	SRR585623	H3K27me3
GSM1018049	GSE41479	False	SRR585624,SRR585625	H3K27me3
GSM1018050	GSE41479	False	SRR585626,SRR585627	H3K27me3
GSM1018051	GSE41479	False	SRR585628	H3K27me3
GSM1018052	GSE41479	False	SRR585629	H3K27me3
GSM1018053	GSE41479	False	SRR585631,SRR585630	H3K27me3
GSM1018054	GSE41479	False	SRR585632,SRR585633	H3K27me3
GSM1011562	GSE41234	False	SRR578184	TFAP2C
GSM917814	GSE37403	False	SRR488763	anti-SNAPC1
GSM917815	GSE37403	False	SRR488764	anti-SNAPC1
GSM917816	GSE37403	False	SRR488765	anti-SNAPC1
GSM917817	GSE37403	False	SRR488766	anti-SNAPC1
GSM654638	GSE26598	False	SRR094618	hDot1L
GSM654639	GSE26598	False	SRR094619	hDot1L
GSM1008647	GSE41111	False	SRR575896	H3K27me3
GSM1008648	GSE41111	False	SRR575897	H3K27me3
GSM1008649	GSE41111	False	SRR575898	H3K27me3
GSM889425	GSE36351	False	SRR441721	TFAP2C
GSM889426	GSE36351	False	SRR441722	TFAP2C
GSM889427	GSE36351	False	SRR441723	TFAP2C
GSM889428	GSE36351	False	SRR441724	TFAP2C
GSM999792	GSE40724	False	SRR566544	PR
GSM999793	GSE40724	False	SRR566545	PR
GSM765962	GSE30876	False	SRR315579	H3K36me3
GSM765963	GSE30876	False	SRR315580	H3K36me3
GSM991659	GSE40343	False	SRR547510	E2F7
GSM991660	GSE40343	False	SRR547511	E2F7
GSM991661	GSE40343	False	SRR547512	E2F7
GSM991662	GSE40343	False	SRR547513	E2F7
GSM991663	GSE40343	False	SRR547514	E2F7
GSM991664	GSE40343	False	SRR547515	E2F7
GSM991665	GSE40343	False	SRR547516	E2F7
GSM950844	GSE38861	False	SRR515135	H3K4me3
GSM950845	GSE38861	False	SRR515136	H3K4me3
GSM950846	GSE38861	False	SRR515137	H3K4me3
GSM950847	GSE38861	False	SRR515138	H3K4me3
GSM950848	GSE38861	False	SRR515139	H3K4me3
GSM950849	GSE38861	False	SRR515140	H3K4me3
GSM950850	GSE38861	False	SRR515141	H3K4me3
GSM950851	GSE38861	False	SRR515142	H3K4me3
GSM950852	GSE38861	False	SRR515143	H3K4me3
GSM771028	GSE31151	False	SRR327041	H3K4me2
GSM771029	GSE31151	False	SRR327042	H3K4me2
GSM868997	GSE35462	False	SRR403459	anti-H3K4me3
GSM868998	GSE35462	False	SRR403460	anti-H3K4me3
GSM868999	GSE35462	False	SRR403461	anti-H3K4me3
GSM869000	GSE35462	False	SRR403462	anti-H3K4me3
GSM779425	GSE31417	False	SRR332351,SRR332352,SRR332353,SRR332354,SRR332355,SRR332356	HCFC1;
GSM779426	GSE31417	False	SRR332357	HCFC1;
GSM779427	GSE31417	False	SRR332358	HCFC1;
GSM779428	GSE31417	False	SRR332359	HCFC1;
GSM779429	GSE31417	False	SRR332360	HCFC1;
GSM779430	GSE31417	False	SRR332361	HCFC1;
GSM779431	GSE31417	False	SRR332362	HCFC1;
GSM779432	GSE31417	False	SRR332363	HCFC1;
GSM779433	GSE31417	False	SRR332364	HCFC1;
GSM779434	GSE31417	False	SRR332365	HCFC1;
GSM779435	GSE31417	False	SRR332366	HCFC1;
GSM779436	GSE31417	False	SRR332367	HCFC1;
GSM971946	GSE39579	False	SRR525292	anti-FLAG
GSM971947	GSE39579	False	SRR525293	anti-FLAG
GSM971948	GSE39579	False	SRR525294	anti-FLAG
GSM971949	GSE39579	False	SRR525295	anti-FLAG
GSM971950	GSE39579	False	SRR525296	anti-FLAG
GSM971951	GSE39579	False	SRR525297	anti-FLAG
GSM955977	GSE39089	False	SRR518264	HIF1α
GSM955978	GSE39089	False	SRR518265	HIF1α
GSM955979	GSE39089	False	SRR518266	HIF1α
GSM955980	GSE39089	False	SRR518267	HIF1α
GSM955981	GSE39089	False	SRR518268	HIF1α
GSM955982	GSE39089	False	SRR518269	HIF1α
GSM955983	GSE39089	False	SRR518270	HIF1α
GSM955984	GSE39089	False	SRR518271	HIF1α
GSM956689	GSE39138	False	SRR518708	FOXK1
GSM956690	GSE39138	False	SRR518709	FOXK1
GSM851005	GSE34558	False	nan	none/input
GSM851006	GSE34558	False	nan	none/input
GSM851007	GSE34558	False	nan	none/input
GSM851008	GSE34558	False	nan	none/input
GSM851009	GSE34558	False	nan	none/input
GSM851010	GSE34558	False	nan	none/input
GSM851011	GSE34558	False	nan	none/input
GSM851012	GSE34558	False	nan	none/input
GSM851013	GSE34558	False	nan	none/input
GSM851014	GSE34558	False	nan	none/input
GSM851015	GSE34558	False	nan	none/input
GSM851016	GSE34558	False	nan	none/input
GSM851017	GSE34558	False	nan	none/input
GSM851018	GSE34558	False	nan	none/input
GSM851005	GSE34556	False	nan	none/input
GSM851006	GSE34556	False	nan	none/input
GSM830120	GSE33571	True	SRR363793	anti-p63
GSM830121	GSE33571	False	SRR363794	anti-p63
GSM830122	GSE33571	False	SRR363795	anti-p63
GSM922965	GSE37589	False	SRR491136	rabbit
GSM922966	GSE37589	False	SRR491137	rabbit
GSM922967	GSE37589	False	SRR491138	rabbit
GSM922968	GSE37589	False	SRR491139	rabbit
GSM922969	GSE37589	False	SRR491140	rabbit
GSM922970	GSE37589	False	SRR491141	rabbit
GSM922971	GSE37589	False	SRR491142	rabbit
GSM922972	GSE37589	False	SRR491143	rabbit
GSM922973	GSE37589	False	SRR491144	rabbit
GSM922974	GSE37589	False	SRR491145	rabbit
GSM922975	GSE37589	False	SRR491146	rabbit
GSM922976	GSE37589	False	SRR491147	rabbit
GSM840279	GSE34001	False	SRR384972	RNAPol
GSM840280	GSE34001	False	SRR384973	RNAPol
GSM945598	GSE38567	False	SRR504773	IRF5
GSM945599	GSE38567	False	SRR504774	IRF5
GSM945600	GSE38567	False	SRR504775	IRF5
GSM945601	GSE38567	False	SRR504776	IRF5
GSM945602	GSE38567	False	SRR504777	IRF5
GSM945603	GSE38567	False	SRR504778	IRF5
GSM945604	GSE38567	False	SRR504779	IRF5
GSM945605	GSE38567	False	SRR504780	IRF5
GSM945606	GSE38567	False	SRR504781	IRF5
GSM945607	GSE38567	False	SRR504782	IRF5
GSM945608	GSE38567	False	SRR504783	IRF5
GSM945609	GSE38567	False	SRR504784	IRF5
GSM945610	GSE38567	False	SRR504785	IRF5
GSM945611	GSE38567	False	SRR504786	IRF5
GSM945612	GSE38567	False	SRR504787	IRF5
GSM945613	GSE38567	False	SRR504788	IRF5
GSM941710	GSE38411	False	SRR503420	rabbit
GSM941711	GSE38411	False	SRR503421	rabbit
GSM941712	GSE38411	False	nan	rabbit
GSM970828	GSE38411	False	SRR525096	rabbit
GSM970829	GSE38411	False	SRR525097	rabbit
GSM940321	GSE38339	False	SRR502764	HOXA9
GSM940322	GSE38339	False	SRR502765	HOXA9
GSM940323	GSE38339	False	SRR502766	HOXA9
GSM940324	GSE38339	False	SRR502767	HOXA9
GSM929090	GSE37858	False	SRR495381	p300
GSM929091	GSE37858	False	SRR495382	p300
GSM929092	GSE37858	False	nan	p300
GSM697372	GSE28149	False	nan	SIRT7
GSM697373	GSE28149	False	nan	SIRT7
GSM697374	GSE28149	False	nan	SIRT7
GSM697375	GSE28149	False	nan	SIRT7
GSM785492	GSE31621	False	SRR333621,SRR333622	H3K4me1
GSM785493	GSE31621	False	SRR333623,SRR333624	H3K4me1
GSM785494	GSE31621	False	SRR333625,SRR333626	H3K4me1
GSM785495	GSE31621	False	SRR333627,SRR333628,SRR333629,SRR333630,SRR333631,SRR333632	H3K4me1
GSM785496	GSE31621	False	SRR333633	H3K4me1
GSM785497	GSE31621	False	SRR333634,SRR333635,SRR333636	H3K4me1
GSM785498	GSE31621	False	SRR333637,SRR333638	H3K4me1
GSM785499	GSE31621	False	SRR333639,SRR333640	H3K4me1
GSM785500	GSE31621	False	SRR333642,SRR333641	H3K4me1
GSM785501	GSE31621	False	SRR333643,SRR333644,SRR333645,SRR333646,SRR333647,SRR333648	H3K4me1
GSM785502	GSE31621	False	SRR333652,SRR333651,SRR333650,SRR333649	H3K4me1
GSM785503	GSE31621	False	SRR333653	H3K4me1
GSM785504	GSE31621	False	SRR333654	H3K4me1
GSM714610	GSE28857	False	SRR191720	AP4
GSM715395	GSE28857	False	SRR191722,SRR191721	AP4
GSM889768	GSE36367	False	SRR442028,SRR442029	H1.4K34ac
GSM889769	GSE36367	False	SRR442030	H1.4K34ac
GSM850823	GSE34540	False	SRR391641	ETO(C20)sc
GSM850824	GSE34540	False	SRR391642	ETO(C20)sc
GSM850825	GSE34540	False	SRR391643,SRR391644	ETO(C20)sc
GSM850826	GSE34540	False	SRR391645,SRR391646	ETO(C20)sc
GSM850827	GSE34540	False	SRR391647,SRR391648	ETO(C20)sc
GSM850828	GSE34540	False	SRR391649	ETO(C20)sc
GSM722704	GSE29222	False	SRR203370	ab23980
GSM722705	GSE29222	False	SRR203371	ab23980
GSM722706	GSE29222	False	SRR203372	ab23980
GSM722707	GSE29222	False	SRR203373	ab23980
GSM722708	GSE29222	False	SRR203374	ab23980
GSM722709	GSE29222	False	SRR203375	ab23980
GSM722710	GSE29222	False	SRR203376	ab23980
GSM722711	GSE29222	False	SRR203377	ab23980
GSM722712	GSE29222	False	SRR203378	ab23980
GSM722713	GSE29222	False	SRR203379	ab23980
GSM722714	GSE29222	False	SRR203380	ab23980
GSM722715	GSE29222	False	SRR203381	ab23980
GSM722716	GSE29222	False	SRR203382	ab23980
GSM722718	GSE29222	False	SRR203384	ab23980
GSM818282	GSE33007	False	SRR353500	Anti-KAT7/Hbo1/
GSM818283	GSE33007	False	SRR353501	Anti-KAT7/Hbo1/
GSM854144	GSE34725	False	SRR392746	Immunoglobulin
GSM854145	GSE34725	False	SRR392747	Immunoglobulin
GSM854146	GSE34725	False	SRR392748	Immunoglobulin
GSM854147	GSE34725	False	SRR392749	Immunoglobulin
GSM854148	GSE34725	False	SRR392750	Immunoglobulin
GSM854149	GSE34725	False	SRR392751	Immunoglobulin
GSM854150	GSE34725	False	SRR392752	Immunoglobulin
GSM854151	GSE34725	False	SRR392753	Immunoglobulin
GSM854152	GSE34725	False	SRR392754	Immunoglobulin
GSM854153	GSE34725	False	SRR392755	Immunoglobulin
GSM800786	GSE32324	False	nan	H3K9/K14Ac
GSM800787	GSE32324	False	nan	H3K9/K14Ac
GSM800788	GSE32324	False	nan	H3K9/K14Ac
GSM800789	GSE32324	False	nan	H3K9/K14Ac
GSM800790	GSE32324	False	nan	H3K9/K14Ac
GSM869203	GSE32324	False	nan	H3K9/K14Ac
GSM869204	GSE32324	False	nan	H3K9/K14Ac
GSM869205	GSE32324	False	nan	H3K9/K14Ac
GSM869206	GSE32324	False	nan	H3K9/K14Ac
GSM869207	GSE32324	False	nan	H3K9/K14Ac
GSM869208	GSE32324	False	nan	H3K9/K14Ac
GSM869209	GSE32324	False	nan	H3K9/K14Ac
GSM869210	GSE32324	False	nan	H3K9/K14Ac
GSM869211	GSE32324	False	nan	H3K9/K14Ac
GSM869212	GSE32324	False	nan	H3K9/K14Ac
GSM869213	GSE32324	False	nan	H3K9/K14Ac
GSM869214	GSE32324	False	nan	H3K9/K14Ac
GSM869215	GSE32324	False	nan	H3K9/K14Ac
GSM688927	GSE35576	False	nan	H3K4Me3
GSM688928	GSE35576	False	nan	H3K4Me3
GSM688929	GSE35576	False	nan	H3K4Me3
GSM688930	GSE35576	False	nan	H3K4Me3
GSM688931	GSE35576	False	nan	H3K4Me3
GSM688932	GSE35576	False	nan	H3K4Me3
GSM688933	GSE35576	False	nan	H3K4Me3
GSM688934	GSE35576	False	nan	H3K4Me3
GSM871037	GSE35576	False	SRR404292	H3K4Me3
GSM871038	GSE35576	False	SRR404293	H3K4Me3
GSM871039	GSE35576	False	SRR404294	H3K4Me3
GSM871040	GSE35576	False	SRR404295	H3K4Me3
GSM871041	GSE35576	False	SRR404296	H3K4Me3
GSM871042	GSE35576	False	SRR404297	H3K4Me3
GSM871043	GSE35576	False	SRR404298	H3K4Me3
GSM871044	GSE35576	False	SRR404299	H3K4Me3
GSM871045	GSE35576	False	SRR404300	H3K4Me3
GSM871037	GSE35573	False	SRR404292	H3K4Me3
GSM871038	GSE35573	False	SRR404293	H3K4Me3
GSM871039	GSE35573	False	SRR404294	H3K4Me3
GSM871040	GSE35573	False	SRR404295	H3K4Me3
GSM871041	GSE35573	False	SRR404296	H3K4Me3
GSM871042	GSE35573	False	SRR404297	H3K4Me3
GSM871043	GSE35573	False	SRR404298	H3K4Me3
GSM871044	GSE35573	False	SRR404299	H3K4Me3
GSM871045	GSE35573	False	SRR404300	H3K4Me3
GSM838385	GSE33887	False	SRR372811	hnRNP
GSM838386	GSE33887	False	SRR372812	hnRNP
GSM838387	GSE33887	False	SRR372813	hnRNP
GSM838388	GSE33887	False	SRR372814	hnRNP
GSM874985	GSE35791	False	SRR408148	H3K27me3
GSM874986	GSE35791	False	SRR408149	H3K27me3
GSM874987	GSE35791	False	SRR408150	H3K27me3
GSM874988	GSE35791	False	SRR408151	H3K27me3
GSM874989	GSE35791	False	SRR408152	H3K27me3
GSM874990	GSE35791	False	SRR408153	H3K27me3
GSM874991	GSE35791	False	SRR408154	H3K27me3
GSM874992	GSE35791	False	SRR408155	H3K27me3
GSM874993	GSE35791	False	SRR408156	H3K27me3
GSM874994	GSE35791	False	SRR408157	H3K27me3
GSM855006	GSE34774	True	SRR393672	HA
GSM855007	GSE34774	False	SRR393673	HA
GSM855008	GSE34774	False	SRR393674	HA
GSM855009	GSE34774	False	SRR393675	HA
GSM855010	GSE34774	False	SRR393676	HA
GSM855011	GSE34774	False	SRR393677	HA
GSM855012	GSE34774	False	SRR393678	HA
GSM855013	GSE34774	False	SRR393679	HA
GSM855014	GSE34774	False	SRR393680	HA
GSM855015	GSE34774	False	SRR393681	HA
GSM855016	GSE34774	False	SRR393682	HA
GSM855017	GSE34774	False	SRR393683	HA
GSM855018	GSE34774	False	SRR393684	HA
GSM855019	GSE34774	False	SRR393685	HA
GSM855020	GSE34774	False	SRR393686	HA
GSM722164	GSE29180	False	SRR443847	TAL1
GSM722165	GSE29180	False	SRR443848	TAL1
GSM722166	GSE29180	False	SRR443849	TAL1
GSM722167	GSE29180	False	SRR443850	TAL1
GSM722168	GSE29180	False	SRR443851	TAL1
GSM722169	GSE29180	False	SRR443852	TAL1
GSM722170	GSE29180	False	SRR443853	TAL1
GSM722171	GSE29180	False	SRR443854	TAL1
GSM722172	GSE29180	False	SRR443855	TAL1
GSM722173	GSE29180	False	SRR443856	TAL1
GSM856789	GSE34871	False	SRR396515	control
GSM856790	GSE34871	False	SRR396516	control
GSM856791	GSE34871	False	SRR396517	control
GSM862178	GSE35109	False	SRR399017	ERα
GSM862179	GSE35109	False	SRR399018	ERα
GSM862180	GSE35109	False	SRR399019	ERα
GSM862181	GSE35109	False	SRR399020	ERα
GSM820534	GSE33128	False	SRR354081	Gdown1
GSM820535	GSE33128	False	SRR354082	Gdown1
GSM820536	GSE33128	False	SRR354083	Gdown1
GSM820537	GSE33128	False	SRR354084	Gdown1
GSM802741	GSE32442	False	SRR349806	N-20
GSM802742	GSE32442	False	SRR349807	N-20
GSM802743	GSE32442	False	SRR349808	N-20
GSM802744	GSE32442	False	SRR349809	N-20
GSM802745	GSE32442	False	SRR349810	N-20
GSM802746	GSE32442	False	SRR349811	N-20
GSM802747	GSE32442	False	SRR349812	N-20
GSM833286	GSE33716	False	SRR364491	anti-RNAPII
GSM810993	GSE32673	False	SRR350936,SRR350937	rabbit
GSM810994	GSE32673	False	SRR350938	rabbit
GSM1986068	GSE32673	False	SRR3062699	rabbit
GSM788633	GSE31794	False	SRR341177	anti-FLAG
GSM788634	GSE31794	False	SRR341178	anti-FLAG
GSM788635	GSE31794	False	SRR341179	anti-FLAG
GSM788636	GSE31794	False	SRR341180	anti-FLAG
GSM783262	GSE31558	False	SRR333829	p53-specific
GSM783263	GSE31558	False	SRR333830	p53-specific
GSM624141	GSE25426	False	SRR358615,SRR358616,SRR358617	anti-PPARg
GSM624142	GSE25426	False	SRR358618	anti-PPARg
GSM624143	GSE25426	False	SRR358619	anti-PPARg
GSM624144	GSE25426	False	SRR358620,SRR358621	anti-PPARg
GSM838400	GSE33889	False	SRR372816	Runx2
GSM838401	GSE33889	False	SRR372817	Runx2
GSM791403	GSE31939	False	SRR342260,SRR342261	VDR
GSM791404	GSE31939	False	SRR342264,SRR342263,SRR342262	VDR
GSM791405	GSE31939	False	SRR342265,SRR342267,SRR342266	VDR
GSM791406	GSE31939	False	SRR342268,SRR342269,SRR342270	VDR
GSM791407	GSE31939	False	SRR342271,SRR342272,SRR342273,SRR342274	VDR
GSM791408	GSE31939	False	SRR342275,SRR342276,SRR342277,SRR342278	VDR
GSM791409	GSE31939	False	SRR342279,SRR342280	VDR
GSM791410	GSE31939	False	SRR342281,SRR342282	VDR
GSM791411	GSE31939	False	SRR342284,SRR342283	VDR
GSM791412	GSE31939	False	SRR342286,SRR342285	VDR
GSM791413	GSE31939	False	SRR342288,SRR342287	VDR
GSM791414	GSE31939	False	SRR342290,SRR342289	VDR
GSM791415	GSE31939	False	SRR342291,SRR342292	VDR
GSM822886	GSE31939	False	nan	VDR
GSM822887	GSE31939	False	nan	VDR
GSM822888	GSE31939	False	nan	VDR
GSM822889	GSE31939	False	nan	VDR
GSM822890	GSE31939	False	nan	VDR
GSM822891	GSE31939	False	nan	VDR
GSM699630	GSE28264	False	SRR203387,SRR203386,SRR203385	AR
GSM699631	GSE28264	False	SRR203388,SRR203390,SRR203389	AR
GSM699632	GSE28264	False	SRR203391	AR
GSM699633	GSE28264	False	SRR203392	AR
GSM699634	GSE28264	False	SRR203393	AR
GSM699635	GSE28264	False	SRR203394,SRR203395	AR
GSM699636	GSE28264	False	SRR203396,SRR203397	AR
GSM699637	GSE28264	False	SRR203398,SRR203399	AR
GSM715395	GSE28264	False	SRR191722,SRR191721	AR
GSM761754	GSE19461	False	SRR314970	Smad2/3
GSM761755	GSE19461	False	SRR314971	Smad2/3
GSM761756	GSE19461	False	SRR314972	Smad2/3
GSM761757	GSE19461	False	SRR314973	Smad2/3
GSM761758	GSE19461	False	SRR314974	Smad2/3
GSM762821	GSE30739	False	nan	H3K9ac
GSM762822	GSE30739	False	nan	H3K9ac
GSM762829	GSE30739	False	nan	H3K9ac
GSM762834	GSE30739	False	SRR315123	H3K9ac
GSM762835	GSE30739	False	SRR315124	H3K9ac
GSM801049	GSE32349	False	SRR351352	CBP
GSM801050	GSE32349	False	SRR351353,SRR351354	CBP
GSM801051	GSE32349	False	SRR351356,SRR351355	CBP
GSM801052	GSE32349	False	SRR351357	CBP
GSM801053	GSE32349	False	SRR351358	CBP
GSM801054	GSE32349	False	SRR351359	CBP
GSM801055	GSE32349	False	SRR351360	CBP
GSM801056	GSE32349	False	SRR351361	CBP
GSM801057	GSE32349	False	SRR351362	CBP
GSM801058	GSE32349	False	SRR351363	CBP
GSM801059	GSE32349	False	SRR351364	CBP
GSM801060	GSE32349	False	SRR351365	CBP
GSM801061	GSE32349	False	SRR351366	CBP
GSM801062	GSE32349	False	SRR351367	CBP
GSM801063	GSE32349	False	SRR351368	CBP
GSM801064	GSE32349	False	SRR351369	CBP
GSM801065	GSE32349	False	SRR351370	CBP
GSM801066	GSE32349	False	SRR351372,SRR351371	CBP
GSM722392	GSE29194	False	SRR343286	GATA1
GSM722393	GSE29194	False	SRR343287	GATA1
GSM722394	GSE29194	False	SRR343288	GATA1
GSM722395	GSE29194	False	SRR343289	GATA1
GSM722396	GSE29194	False	SRR351413	GATA1
GSM722397	GSE29194	False	SRR343290	GATA1
GSM722398	GSE29194	False	SRR351414	GATA1
GSM722399	GSE29194	False	SRR343291	GATA1
GSM722400	GSE29194	False	SRR343292	GATA1
GSM722401	GSE29194	False	SRR343293	GATA1
GSM722402	GSE29194	False	SRR343294	GATA1
GSM722403	GSE29194	False	SRR343295	GATA1
GSM722404	GSE29194	False	SRR343296	GATA1
GSM722405	GSE29194	False	SRR343297	GATA1
GSM722406	GSE29194	False	SRR343298	GATA1
GSM722407	GSE29194	False	SRR343299	GATA1
GSM722408	GSE29194	False	SRR343300	GATA1
GSM722409	GSE29194	False	SRR343301	GATA1
GSM722410	GSE29194	False	SRR343302	GATA1
GSM722411	GSE29194	False	SRR343303	GATA1
GSM782156	GSE31485	False	SRR332203	CTCF
GSM782157	GSE31485	False	SRR332204	CTCF
GSM782158	GSE31485	False	SRR332205	CTCF
GSM782159	GSE31485	False	SRR332206	CTCF
GSM692743	GSE28007	False	nan	Anti-PBX1
GSM692744	GSE28007	False	nan	Anti-PBX1
GSM721133	GSE29118	False	SRR201963,SRR201964,SRR201965	H3K4me1
GSM721134	GSE29118	False	SRR201966	H3K4me1
GSM721135	GSE29118	False	SRR201970	H3K4me1
GSM721136	GSE29118	False	SRR201971,SRR201972,SRR201973	H3K4me1
GSM721137	GSE29118	False	SRR201976,SRR201975,SRR201974	H3K4me1
GSM721138	GSE29118	False	SRR201980	H3K4me1
GSM721139	GSE29118	True	SRR201981,SRR201982	H3K4me1
GSM768310	GSE31006	False	SRR345532	FOXP1
GSM768311	GSE31006	False	SRR345533	FOXP1
GSM768312	GSE31006	False	SRR345534	FOXP1
GSM768313	GSE31006	False	SRR345535	FOXP1
GSM759657	GSE30623	False	SRR309189	AR
GSM759658	GSE30623	False	SRR309190	AR
GSM759659	GSE30623	False	SRR309191	AR
GSM759660	GSE30623	False	SRR309192	AR
GSM759661	GSE30623	False	SRR309193	AR
GSM759662	GSE30623	False	SRR309194	AR
GSM759663	GSE30623	False	SRR309195	AR
GSM759664	GSE30623	False	SRR309196	AR
GSM759665	GSE30623	False	SRR309197	AR
GSM759666	GSE30623	False	SRR309198	AR
GSM759667	GSE30623	False	SRR309199	AR
GSM759668	GSE30623	False	SRR309200	AR
GSM759669	GSE30623	False	SRR309201	AR
GSM759670	GSE30623	False	SRR309202	AR
GSM759671	GSE30623	False	SRR309203	AR
GSM766169	GSE30895	False	SRR315573	rabbit
GSM766170	GSE30895	False	SRR315574	rabbit
GSM766171	GSE30895	False	SRR315575	rabbit
GSM766172	GSE30895	False	SRR315576	rabbit
GSM720422	GSE29073	False	SRR196207,SRR196208,SRR196209,SRR196210	GATA3
GSM720423	GSE29073	False	SRR196211,SRR196212,SRR196213	GATA3
GSM720424	GSE29073	False	SRR196214	GATA3
GSM720425	GSE29073	False	SRR196215	GATA3
GSM777637	GSE31363	False	SRR332080,SRR332079	eGFP-NR4A1
GSM777638	GSE31363	False	SRR332082,SRR332081	eGFP-NR4A1
GSM777639	GSE31363	False	SRR332083,SRR332084,SRR332085	eGFP-NR4A1
GSM777640	GSE31363	False	SRR332086,SRR332087	eGFP-NR4A1
GSM777641	GSE31363	False	SRR332088,SRR332089	eGFP-NR4A1
GSM777642	GSE31363	False	SRR332091,SRR332090	eGFP-NR4A1
GSM777643	GSE31363	False	SRR332092	eGFP-NR4A1
GSM777644	GSE31363	False	SRR332094,SRR332095,SRR332093	eGFP-NR4A1
GSM777645	GSE31363	False	SRR332096	eGFP-NR4A1
